"Game Number","Game Step","Initial Deck","Move Type","Card Color/Rank/Position","Cards Involving","Target Player","Current Player ID","Player 1","Player 2"
"38","17","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","REVEAL_RANK","2","B2","1","0","B2Y0R2G3R4","B0W3R3B2B1"
"38","18","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","PLAY","5","B1"," ","1","B2Y0R2G3R4","B0W3R3B2B1"
"38","19","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","DISCARD","4","G3"," ","0","B2Y0R2G3R4","W0B0W3R3B2"
"38","20","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","PLAY","5","B2"," ","1","R1B2Y0R2R4","W0B0W3R3B2"
"38","21","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","DISCARD","4","R2"," ","0","R1B2Y0R2R4","Y0W0B0W3R3"
"38","22","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","DISCARD","5","R3"," ","1","W4R1B2Y0R4","Y0W0B0W3R3"
"38","23","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","DISCARD","4","Y0"," ","0","W4R1B2Y0R4","Y2Y0W0B0W3"
"38","24","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","DISCARD","5","W3"," ","1","W2W4R1B2R4","Y2Y0W0B0W3"
"38","25","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","DISCARD","4","B2"," ","0","W2W4R1B2R4","G0Y2Y0W0B0"
"38","26","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","REVEAL_RANK","4","W4R4","0","1","G1W2W4R1R4","G0Y2Y0W0B0"
"38","27","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","DISCARD","4","R1"," ","0","G1W2W4R1R4","G0Y2Y0W0B0"
"38","28","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","REVEAL_COLOR","R","R4","0","1","W2G1W2W4R4","G0Y2Y0W0B0"
"38","29","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","DISCARD","3","W2"," ","0","W2G1W2W4R4","G0Y2Y0W0B0"
"38","30","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","REVEAL_RANK","4","W4R4","0","1","G3W2G1W4R4","G0Y2Y0W0B0"
"38","31","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","DISCARD","3","G1"," ","0","G3W2G1W4R4","G0Y2Y0W0B0"
"38","32","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","Bomb","1","G0"," ","1","Y4G3W2W4R4","G0Y2Y0W0B0"
"38","33","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","REVEAL_RANK","0","R0Y0W0B0","1","0","Y4G3W2W4R4","R0Y2Y0W0B0"
"38","34","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","DISCARD","2","Y2"," ","1","Y4G3W2W4R4","R0Y2Y0W0B0"
"38","35","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","REVEAL_COLOR","G","G2","1","0","Y4G3W2W4R4","G2R0Y0W0B0"
"38","36","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","DISCARD","5","B0"," ","1","Y4G3W2W4R4","G2R0Y0W0B0"
"38","37","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","REVEAL_COLOR","R","R3R0","1","0","Y4G3W2W4R4","R3G2R0Y0W0"
"38","38","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","DISCARD","5","W0"," ","1","Y4G3W2W4R4","R3G2R0Y0W0"
"38","39","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","REVEAL_RANK","3","B3R3","1","0","Y4G3W2W4R4","B3R3G2R0Y0"
"38","40","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","DISCARD","5","Y0"," ","1","Y4G3W2W4R4","B3R3G2R0Y0"
"38","41","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","REVEAL_COLOR","B","B3","1","0","Y4G3W2W4R4","W3B3R3G2R0"
"38","42","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","DISCARD","1","W3"," ","1","Y4G3W2W4R4","W3B3R3G2R0"
"38","43","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","REVEAL_RANK","2","G2","1","0","Y4G3W2W4R4","B3B3R3G2R0"
"38","44","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","PLAY","4","G2"," ","1","Y4G3W2W4R4","B3B3R3G2R0"
"38","45","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","REVEAL_RANK","4","G4","1","0","Y4G3W2W4R4","G4B3B3R3R0"
"38","46","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","REVEAL_COLOR","G","G3","0","1","Y4G3W2W4R4","G4B3B3R3R0"
"38","47","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","PLAY","2","G3"," ","0","Y4G3W2W4R4","G4B3B3R3R0"
"38","48","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","PLAY","3","B3"," ","1","G0Y4W2W4R4","G4B3B3R3R0"
"38","49","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","REVEAL_RANK","4","B4G4","1","0","G0Y4W2W4R4","B4G4B3R3R0"
"38","50","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","PLAY","1","B4"," ","1","G0Y4W2W4R4","B4G4B3R3R0"
"38","51","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","REVEAL_COLOR","G","G4","1","0","G0Y4W2W4R4","R0G4B3R3R0"
"38","52","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","PLAY","2","G4"," ","1","G0Y4W2W4R4","R0G4B3R3R0"
"38","53","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","REVEAL_RANK","1","W1","1","0","G0Y4W2W4R4","W1R0B3R3R0"
"38","54","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","PLAY","1","W1"," ","1","G0Y4W2W4R4","W1R0B3R3R0"
"38","55","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","DISCARD","3","W2"," ","0","G0Y4W2W4R4","B0R0B3R3R0"
"38","56","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","PLAY","5","R0"," ","1","Y1G0Y4W4R4","B0R0B3R3R0"
"38","57","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","DISCARD","3","Y4"," ","0","Y1G0Y4W4R4","R2B0R0B3R3"
"38","58","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","DISCARD","4","B3"," ","1","R0Y1G0W4R4","R2B0R0B3R3"
"38","59","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","REVEAL_COLOR","Y","Y3","1","0","R0Y1G0W4R4","Y3R2B0R0R3"
"38","60","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","PLAY","1","Y3"," ","1","R0Y1G0W4R4","Y3R2B0R0R3"
"38","61","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","REVEAL_RANK","2","R2","1","0","R0Y1G0W4R4","W0R2B0R0R3"
"38","62","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","DISCARD","4","R0"," ","1","R0Y1G0W4R4","W0R2B0R0R3"
"38","63","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","REVEAL_COLOR","B","B0","1","0","R0Y1G0W4R4","W1W0R2B0R3"
"38","64","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","REVEAL_COLOR","G","G0","0","1","R0Y1G0W4R4","W1W0R2B0R3"
"38","65","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","REVEAL_RANK","0","W0B0","1","0","R0Y1G0W4R4","W1W0R2B0R3"
"38","66","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","REVEAL_COLOR","Y","Y1","0","1","R0Y1G0W4R4","W1W0R2B0R3"
"38","67","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","REVEAL_COLOR","R","R2R3","1","0","R0Y1G0W4R4","W1W0R2B0R3"
"38","68","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","DISCARD","4","B0"," ","1","R0Y1G0W4R4","W1W0R2B0R3"
"38","69","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","REVEAL_COLOR","R","R1R2R3","1","0","R0Y1G0W4R4","R1W1W0R2R3"
"38","70","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","PLAY","1","R1"," ","1","R0Y1G0W4R4","R1W1W0R2R3"
"38","71","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","DISCARD","4","W4"," ","0","R0Y1G0W4R4","B1W1W0R2R3"
"38","72","G2R4Y3G3R2Y1Y0G1G0B1Y2B2R3Y0B2W0W3B0B0W0R1Y0W4Y2W2G0G1W2G3Y4R0G2R3B3W3B3G4G0B4R0W1B0Y1R2R0Y3W0W1R1B1","PLAY","4","R2"," ","1","R0Y1G0R4","B1W1W0R2R3"
"39","1","Y2G3R0W2G0W4B0Y1G4R1B3W0W2B2R0Y1Y3G3W0Y0R2G1R2G2G0Y0W3B1W3B4B1G1R3R4R3B0Y4R1Y2R0B0G2B2W1B3Y3W0Y0W1G0","REVEAL_COLOR","B","B0","1","0","G0W2R0G3Y2","R1G4Y1B0W4"
"39","2","Y2G3R0W2G0W4B0Y1G4R1B3W0W2B2R0Y1Y3G3W0Y0R2G1R2G2G0Y0W3B1W3B4B1G1R3R4R3B0Y4R1Y2R0B0G2B2W1B3Y3W0Y0W1G0","REVEAL_RANK","0","G0R0","0","1","G0W2R0G3Y2","R1G4Y1B0W4"
"39","3","Y2G3R0W2G0W4B0Y1G4R1B3W0W2B2R0Y1Y3G3W0Y0R2G1R2G2G0Y0W3B1W3B4B1G1R3R4R3B0Y4R1Y2R0B0G2B2W1B3Y3W0Y0W1G0","PLAY","1","G0"," ","0","G0W2R0G3Y2","R1G4Y1B0W4"
"39","4","Y2G3R0W2G0W4B0Y1G4R1B3W0W2B2R0Y1Y3G3W0Y0R2G1R2G2G0Y0W3B1W3B4B1G1R3R4R3B0Y4R1Y2R0B0G2B2W1B3Y3W0Y0W1G0","PLAY","4","B0"," ","1","B3W2R0G3Y2","R1G4Y1B0W4"
"39","5","Y2G3R0W2G0W4B0Y1G4R1B3W0W2B2R0Y1Y3G3W0Y0R2G1R2G2G0Y0W3B1W3B4B1G1R3R4R3B0Y4R1Y2R0B0G2B2W1B3Y3W0Y0W1G0","DISCARD","3","R0"," ","0","B3W2R0G3Y2","W0R1G4Y1W4"
"39","6","Y2G3R0W2G0W4B0Y1G4R1B3W0W2B2R0Y1Y3G3W0Y0R2G1R2G2G0Y0W3B1W3B4B1G1R3R4R3B0Y4R1Y2R0B0G2B2W1B3Y3W0Y0W1G0","PLAY","1","W0"," ","1","W2B3W2G3Y2","W0R1G4Y1W4"
"39","7","Y2G3R0W2G0W4B0Y1G4R1B3W0W2B2R0Y1Y3G3W0Y0R2G1R2G2G0Y0W3B1W3B4B1G1R3R4R3B0Y4R1Y2R0B0G2B2W1B3Y3W0Y0W1G0","REVEAL_RANK","4","G4W4","1","0","W2B3W2G3Y2","B2R1G4Y1W4"
"39","8","Y2G3R0W2G0W4B0Y1G4R1B3W0W2B2R0Y1Y3G3W0Y0R2G1R2G2G0Y0W3B1W3B4B1G1R3R4R3B0Y4R1Y2R0B0G2B2W1B3Y3W0Y0W1G0","DISCARD","4","Y1"," ","1","W2B3W2G3Y2","B2R1G4Y1W4"
"39","9","Y2G3R0W2G0W4B0Y1G4R1B3W0W2B2R0Y1Y3G3W0Y0R2G1R2G2G0Y0W3B1W3B4B1G1R3R4R3B0Y4R1Y2R0B0G2B2W1B3Y3W0Y0W1G0","REVEAL_COLOR","R","R0R1","1","0","W2B3W2G3Y2","R0B2R1G4W4"
"39","10","Y2G3R0W2G0W4B0Y1G4R1B3W0W2B2R0Y1Y3G3W0Y0R2G1R2G2G0Y0W3B1W3B4B1G1R3R4R3B0Y4R1Y2R0B0G2B2W1B3Y3W0Y0W1G0","PLAY","1","R0"," ","1","W2B3W2G3Y2","R0B2R1G4W4"
"39","11","Y2G3R0W2G0W4B0Y1G4R1B3W0W2B2R0Y1Y3G3W0Y0R2G1R2G2G0Y0W3B1W3B4B1G1R3R4R3B0Y4R1Y2R0B0G2B2W1B3Y3W0Y0W1G0","DISCARD","5","Y2"," ","0","W2B3W2G3Y2","Y1B2R1G4W4"
"39","12","Y2G3R0W2G0W4B0Y1G4R1B3W0W2B2R0Y1Y3G3W0Y0R2G1R2G2G0Y0W3B1W3B4B1G1R3R4R3B0Y4R1Y2R0B0G2B2W1B3Y3W0Y0W1G0","PLAY","3","R1"," ","1","Y3W2B3W2G3","Y1B2R1G4W4"
"39","13","Y2G3R0W2G0W4B0Y1G4R1B3W0W2B2R0Y1Y3G3W0Y0R2G1R2G2G0Y0W3B1W3B4B1G1R3R4R3B0Y4R1Y2R0B0G2B2W1B3Y3W0Y0W1G0","DISCARD","5","G3"," ","0","Y3W2B3W2G3","G3Y1B2G4W4"
"39","14","Y2G3R0W2G0W4B0Y1G4R1B3W0W2B2R0Y1Y3G3W0Y0R2G1R2G2G0Y0W3B1W3B4B1G1R3R4R3B0Y4R1Y2R0B0G2B2W1B3Y3W0Y0W1G0","REVEAL_RANK","2","W2W2","0","1","W0Y3W2B3W2","G3Y1B2G4W4"
"39","15","Y2G3R0W2G0W4B0Y1G4R1B3W0W2B2R0Y1Y3G3W0Y0R2G1R2G2G0Y0W3B1W3B4B1G1R3R4R3B0Y4R1Y2R0B0G2B2W1B3Y3W0Y0W1G0","DISCARD","4","B3"," ","0","W0Y3W2B3W2","G3Y1B2G4W4"
"39","16","Y2G3R0W2G0W4B0Y1G4R1B3W0W2B2R0Y1Y3G3W0Y0R2G1R2G2G0Y0W3B1W3B4B1G1R3R4R3B0Y4R1Y2R0B0G2B2W1B3Y3W0Y0W1G0","REVEAL_RANK","0","Y0W0","0","1","Y0W0Y3W2W2","G3Y1B2G4W4"
"39","17","Y2G3R0W2G0W4B0Y1G4R1B3W0W2B2R0Y1Y3G3W0Y0R2G1R2G2G0Y0W3B1W3B4B1G1R3R4R3B0Y4R1Y2R0B0G2B2W1B3Y3W0Y0W1G0","PLAY","1","Y0"," ","0","Y0W0Y3W2W2","G3Y1B2G4W4"
"39","18","Y2G3R0W2G0W4B0Y1G4R1B3W0W2B2R0Y1Y3G3W0Y0R2G1R2G2G0Y0W3B1W3B4B1G1R3R4R3B0Y4R1Y2R0B0G2B2W1B3Y3W0Y0W1G0","REVEAL_COLOR","R","R2","0","1","R2W0Y3W2W2","G3Y1B2G4W4"
"39","19","Y2G3R0W2G0W4B0Y1G4R1B3W0W2B2R0Y1Y3G3W0Y0R2G1R2G2G0Y0W3B1W3B4B1G1R3R4R3B0Y4R1Y2R0B0G2B2W1B3Y3W0Y0W1G0","REVEAL_COLOR","Y","Y1","1","0","R2W0Y3W2W2","G3Y1B2G4W4"
"39","20","Y2G3R0W2G0W4B0Y1G4R1B3W0W2B2R0Y1Y3G3W0Y0R2G1R2G2G0Y0W3B1W3B4B1G1R3R4R3B0Y4R1Y2R0B0G2B2W1B3Y3W0Y0W1G0","PLAY","2","Y1"," ","1","R2W0Y3W2W2","G3Y1B2G4W4"
"39","21","Y2G3R0W2G0W4B0Y1G4R1B3W0W2B2R0Y1Y3G3W0Y0R2G1R2G2G0Y0W3B1W3B4B1G1R3R4R3B0Y4R1Y2R0B0G2B2W1B3Y3W0Y0W1G0","REVEAL_COLOR","G","G1G3G4","1","0","R2W0Y3W2W2","G1G3B2G4W4"
"39","22","Y2G3R0W2G0W4B0Y1G4R1B3W0W2B2R0Y1Y3G3W0Y0R2G1R2G2G0Y0W3B1W3B4B1G1R3R4R3B0Y4R1Y2R0B0G2B2W1B3Y3W0Y0W1G0","PLAY","1","G1"," ","1","R2W0Y3W2W2","G1G3B2G4W4"
"39","23","Y2G3R0W2G0W4B0Y1G4R1B3W0W2B2R0Y1Y3G3W0Y0R2G1R2G2G0Y0W3B1W3B4B1G1R3R4R3B0Y4R1Y2R0B0G2B2W1B3Y3W0Y0W1G0","REVEAL_RANK","2","R2B2","1","0","R2W0Y3W2W2","R2G3B2G4W4"
"39","24","Y2G3R0W2G0W4B0Y1G4R1B3W0W2B2R0Y1Y3G3W0Y0R2G1R2G2G0Y0W3B1W3B4B1G1R3R4R3B0Y4R1Y2R0B0G2B2W1B3Y3W0Y0W1G0","PLAY","1","R2"," ","1","R2W0Y3W2W2","R2G3B2G4W4"
"39","25","Y2G3R0W2G0W4B0Y1G4R1B3W0W2B2R0Y1Y3G3W0Y0R2G1R2G2G0Y0W3B1W3B4B1G1R3R4R3B0Y4R1Y2R0B0G2B2W1B3Y3W0Y0W1G0","REVEAL_COLOR","G","G2G3G4","1","0","R2W0Y3W2W2","G2G3B2G4W4"
"39","26","Y2G3R0W2G0W4B0Y1G4R1B3W0W2B2R0Y1Y3G3W0Y0R2G1R2G2G0Y0W3B1W3B4B1G1R3R4R3B0Y4R1Y2R0B0G2B2W1B3Y3W0Y0W1G0","PLAY","1","G2"," ","1","R2W0Y3W2W2","G2G3B2G4W4"
"39","27","Y2G3R0W2G0W4B0Y1G4R1B3W0W2B2R0Y1Y3G3W0Y0R2G1R2G2G0Y0W3B1W3B4B1G1R3R4R3B0Y4R1Y2R0B0G2B2W1B3Y3W0Y0W1G0","Bomb","1","R2"," ","0","R2W0Y3W2W2","G0G3B2G4W4"
"39","28","Y2G3R0W2G0W4B0Y1G4R1B3W0W2B2R0Y1Y3G3W0Y0R2G1R2G2G0Y0W3B1W3B4B1G1R3R4R3B0Y4R1Y2R0B0G2B2W1B3Y3W0Y0W1G0","PLAY","2","G3"," ","1","Y0W0Y3W2W2","G0G3B2G4W4"
"39","29","Y2G3R0W2G0W4B0Y1G4R1B3W0W2B2R0Y1Y3G3W0Y0R2G1R2G2G0Y0W3B1W3B4B1G1R3R4R3B0Y4R1Y2R0B0G2B2W1B3Y3W0Y0W1G0","DISCARD","2","W0"," ","0","Y0W0Y3W2W2","W3G0B2G4W4"
"39","30","Y2G3R0W2G0W4B0Y1G4R1B3W0W2B2R0Y1Y3G3W0Y0R2G1R2G2G0Y0W3B1W3B4B1G1R3R4R3B0Y4R1Y2R0B0G2B2W1B3Y3W0Y0W1G0","REVEAL_COLOR","B","B1","0","1","B1Y0Y3W2W2","W3G0B2G4W4"
"39","31","Y2G3R0W2G0W4B0Y1G4R1B3W0W2B2R0Y1Y3G3W0Y0R2G1R2G2G0Y0W3B1W3B4B1G1R3R4R3B0Y4R1Y2R0B0G2B2W1B3Y3W0Y0W1G0","PLAY","1","B1"," ","0","B1Y0Y3W2W2","W3G0B2G4W4"
