b1-r3-y4-r4-b3-b5-y5-y3-y1-b3-g1-g5-g1-w3-r1-y1-r5-g2-r2-g3-b4-g4-r4-w1-y3-b1-r2-b2-w5-w4
b1-r3-y4-r4-b3-b5-y5-y3-y1-b3-g1-g5-g1-w3-r1-y1-r5-g2-r2-g3-b4-g4-r4-w1-y3-b1-r2-b2-w5-w4
b1-r3-y4-r4-b3-b5-y5-y3-y1-b3-g1-g5-g1-w3-r1-y1-r5-g2-r2-g3-b4-g4-r4-w1-y3-b1-r2-b2-w5
b1-r3-y4-r4-b3-b5-y5-y3-y1-b3-g1-g5-g1-w3-r1-y1-r5-g2-r2-g3-b4-g4-r4-w1-y3-b1-r2-b2-w5
b1-r3-y4-r4-b3-b5-y5-y3-y1-b3-g1-g5-g1-w3-r1-y1-r5-g2-r2-g3-b4-g4-r4-w1-y3-b1-r2-b2
b1-r3-y4-r4-b3-b5-y5-y3-y1-b3-g1-g5-g1-w3-r1-y1-r5-g2-r2-g3-b4-g4-r4-w1-y3-b1-r2
b1-r3-y4-r4-b3-b5-y5-y3-y1-b3-g1-g5-g1-w3-r1-y1-r5-g2-r2-g3-b4-g4-r4-w1-y3-b1-r2
b1-r3-y4-r4-b3-b5-y5-y3-y1-b3-g1-g5-g1-w3-r1-y1-r5-g2-r2-g3-b4-g4-r4-w1-y3-b1-r2
b1-r3-y4-r4-b3-b5-y5-y3-y1-b3-g1-g5-g1-w3-r1-y1-r5-g2-r2-g3-b4-g4-r4-w1-y3-b1
b1-r3-y4-r4-b3-b5-y5-y3-y1-b3-g1-g5-g1-w3-r1-y1-r5-g2-r2-g3-b4-g4-r4-w1-y3
b1-r3-y4-r4-b3-b5-y5-y3-y1-b3-g1-g5-g1-w3-r1-y1-r5-g2-r2-g3-b4-g4-r4-w1
b1-r3-y4-r4-b3-b5-y5-y3-y1-b3-g1-g5-g1-w3-r1-y1-r5-g2-r2-g3-b4-g4-r4
b1-r3-y4-r4-b3-b5-y5-y3-y1-b3-g1-g5-g1-w3-r1-y1-r5-g2-r2-g3-b4-g4-r4
b1-r3-y4-r4-b3-b5-y5-y3-y1-b3-g1-g5-g1-w3-r1-y1-r5-g2-r2-g3-b4-g4
b1-r3-y4-r4-b3-b5-y5-y3-y1-b3-g1-g5-g1-w3-r1-y1-r5-g2-r2-g3-b4
b1-r3-y4-r4-b3-b5-y5-y3-y1-b3-g1-g5-g1-w3-r1-y1-r5-g2-r2-g3
b1-r3-y4-r4-b3-b5-y5-y3-y1-b3-g1-g5-g1-w3-r1-y1-r5-g2-r2-g3
b1-r3-y4-r4-b3-b5-y5-y3-y1-b3-g1-g5-g1-w3-r1-y1-r5-g2-r2
b1-r3-y4-r4-b3-b5-y5-y3-y1-b3-g1-g5-g1-w3-r1-y1-r5-g2
b1-r3-y4-r4-b3-b5-y5-y3-y1-b3-g1-g5-g1-w3-r1-y1-r5
b1-r3-y4-r4-b3-b5-y5-y3-y1-b3-g1-g5-g1-w3-r1-y1
b1-r3-y4-r4-b3-b5-y5-y3-y1-b3-g1-g5-g1-w3-r1-y1
b1-r3-y4-r4-b3-b5-y5-y3-y1-b3-g1-g5-g1-w3-r1
b1-r3-y4-r4-b3-b5-y5-y3-y1-b3-g1-g5-g1-w3
b1-r3-y4-r4-b3-b5-y5-y3-y1-b3-g1-g5-g1-w3
b1-r3-y4-r4-b3-b5-y5-y3-y1-b3-g1-g5-g1
b1-r3-y4-r4-b3-b5-y5-y3-y1-b3-g1-g5
b1-r3-y4-r4-b3-b5-y5-y3-y1-b3-g1
b1-r3-y4-r4-b3-b5-y5-y3-y1-b3
b1-r3-y4-r4-b3-b5-y5-y3-y1
b1-r3-y4-r4-b3-b5-y5-y3-y1
b1-r3-y4-r4-b3-b5-y5-y3-y1
b1-r3-y4-r4-b3-b5-y5-y3
b1-r3-y4-r4-b3-b5-y5
b1-r3-y4-r4-b3-b5
b1-r3-y4-r4-b3
b1-r3-y4-r4
b1-r3-y4-r4
b1-r3-y4
b1-r3
b1
""
""
""
""
""
